"MIM-HourPerBrowsing","MIM-NumEditEvent","MIM-NumRareBrws","MIM-TimeSpent","MIM-HourPerEditing","MIM-NumEditingDevelopers","MIM-NumRareEdit","MIM-TimeSpentAfterEdit","MIM-MaxTimeIntervalBrwsBrws","MIM-NumInterruptions","MIM-NumRepeatedEdit","MIM-TimeSpentBeforeEdit","MIM-MaxTimeIntervalBrwsEdit","MIM-NumParallelBrws","MIM-NumSelectionEvent","MIM-MaxTimeIntervalEditEdit","MIM-NumParallelEdit","MIM-TimeSinceLastTask","MIM-NumMultiTasks","MIM-RatioCodeUnderstandingEffort","MIM-NumRepeatedBrws","MIM-AvgTimeIntervalEditEdit","MIM-AvgTimeIntervalBrwsEdit","MIM-AvgTimeIntervalBrwsBrws","CM-AvgCyclomatic","CM-MaxCyclomaticStrict","CM-CountLine","CM-CountLineBlank","CM-RatioCommentToCode","CM-MaxCyclomaticModified","CM-AvgCyclomaticModified","CM-AvgEssential","CM-CountDeclFunction","CM-CountStmtExe","CM-CountStmt","CM-CountLineCodeDecl","CM-CountSemicolon","CM-CountLineCode","CM-AvgCyclomaticStrict","CM-CountLineCodeExe","CM-MaxCyclomatic","CM-CountLineComment","CM-CountDeclClass","CM-CountStmtDecl","CM-SumCyclomaticStrict","CM-SumCyclomatic","CM-SumCyclomaticModified","CM-SumEssential","CM-AvgLine","CM-AvgLineBlank","CM-AvgLineCode","CM-AvgLineComment","CM-PercentLackOfCohesion","CM-CountClassBase","CM-CountClassCoupled","CM-CountClassDerived","CM-CountDeclClassVariable","CM-CountDeclInstanceMethod","CM-CountDeclInstanceVariable","CM-CountDeclMethod","CM-CountDeclMethodAll","CM-CountDeclMethodDefault","CM-CountDeclMethodPrivate","CM-CountDeclMethodProtected","CM-CountDeclMethodPublic","CM-MaxInheritanceTree","HM-#ofBugFixing","HM-#OfRevision","HM-SumOfAddedLines","HM-SumOfRemovedLines","HM-MaxOfAddedLines","HM-MaxOfRemovedLines","HM-AvgOfAddedLines","HM-AvgOfRemovedLines","HM-NumOfRefactorings","HM-MaxCodeChurn","HM-SumOfCodeChurn","HM-AvgOfCodeChurn","HM-NumOfAuthors","HM-Age","HM-WeightedAge","Buggy"
210.659516,45,0,138.217412,211.911172,1,0,541.295333,2206.321944,17.289474,8.973684,9.402206,2206.241667,21.026316,71,2206.2475,13.763158,1337.8675,9.605263,0.816497,14.447368,210.719058,124.270214,124.285043,2,7,159,25,0.15,7,2,1,10,46,85,42,57,117,2,50,7,17,2,39,26,25,25,13,1.142857,0,1,0,9.142857,2,9,0,0,7,4,7,7,0,3,0,4,1,38,23,144,106,43,26,6,4,0,17,38,1.652174,3,86,68.284721,1
70.65785,0,0.32616,286.316254,40.635845,0,0.138273,150.752701,2898.446613,11.68582,6.986598,81.903832,1971.430457,44.053964,0,2195.293948,11.718647,6276.868794,3.982968,0.797726,11.545455,72.030794,29.140611,134.724028,2,3,73,10,0.29,3,2,1,2,22,42,20,35,49,2,24,3,14,1,20,4,4,4,2,8.5,0.5,8,0,0,1,8,0,0,2,1,2,2,0,0,1,1,2,12,9,2,2,2,2,0,0,0,0,0,0,2,34,3,1
1.326389,9,0,348.416759,0.000278,1,0,207.268889,2898.446613,13.5,11.166667,23.702944,1971.430457,41,14,2195.293948,19.166667,3801.359722,9.5,0.859891,22.333333,72.030794,29.140611,134.724028,0,0,37,5,1.77,0,0,0,0,3,8,6,6,13,0,4,0,23,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,15,10,21,7,9,4,2,0,0,8,14,1.4,2,60,40.523811,1
0.077579,33,0,101.258488,0.001528,2,0,339.891129,1163.884444,8.027778,6.777778,16.086389,1118.723611,18.416667,39,1118.735278,12.527778,3519.728611,9.055556,0.842061,12.527778,559.367639,279.684167,326.119048,1,6,244,38,0.12,5,1,1,19,69,134,62,95,188,1,89,5,23,4,65,31,30,30,19,2.5,0,2.5,0,0,2,3,0,0,2,0,2,2,0,0,0,2,1,53,29,257,214,95,125,8,7,1,19,43,1.482759,3,32,54.743191,1
13.247249,276,0.003717,375.794288,10.643289,10,0,189.034001,2346.320278,9.483271,6.29368,127.651921,4271.824167,16.947955,405,4271.824722,9.442379,1283.176111,8.63197,0.763921,11.449814,121.195175,81.481133,77.538498,4,59,1944,258,0.3,59,4,2,52,752,1147,387,915,1392,4,822,59,416,14,395,247,213,213,116,15,0,15,0,0,2,4,0,0,1,0,1,1,0,0,0,1,1,312,178,3765,3041,444,377,21,17,3,332,724,4.067416,3,89,113.402123,1
0.633056,7,0,157.631215,0.201944,1,0,2022.781548,0.803611,4.75,2.75,0.095119,0.605556,24.5,12,2877.566944,5.25,5979.763611,4.5,0.787617,6.375,719.562639,0.099643,0.250185,2,16,943,75,0.77,14,2,1,53,249,388,134,259,501,2,256,14,387,1,139,152,135,133,79,0.15,0,0.133333,0,1.533333,1,14,1,17,27,8,53,60,0,4,5,44,1,17,74,53,23,18,6,0,0,0,12,30,0.405405,3,86,95.867928,0
24.557662,30,0,611.138735,16.037531,2,0,8.286736,9145.166667,9.888889,5.555556,23.80625,9147.767778,12.333333,28,9147.768889,7.888889,858.346111,11.888889,0.77924,10.222222,1303.127377,977.33081,977.327431,4,8,67,9,0.41,7,4,4,2,14,31,16,20,44,4,19,7,18,1,17,9,8,8,8,1.333333,0,1.333333,0.166667,0,1,4,0,0,2,2,2,12,0,0,0,2,3,22,10,43,11,25,3,4,1,0,22,32,3.2,3,74,50.627907,0
0.050556,7,0,194.703148,0.03588,1,0,5.181852,0.029167,15,14,31.573889,0.028889,50.666667,8,0.043611,25,8437.867222,12,0.955918,27.666667,0.01537,0.00575,0.007857,2,3,60,10,0.47,3,2,1,4,12,26,13,16,34,2,12,3,16,1,14,8,8,8,6,1.5,0,1.5,0,18.75,1,1,0,0,4,1,4,4,0,0,0,4,1,10,3,5,2,4,1,1,0,0,3,3,1,2,63,36.599998,0
22.382181,262,0.027778,335.739406,7.590429,8,0.011905,153.398294,4518.939167,9.075397,6.25,42.966284,1221.951111,17.484127,492,1363.221944,9.551587,71.646667,8.285714,0.763612,11.892857,64.204966,41.989188,56.416014,1,4,281,36,1.43,4,1,1,27,28,75,51,53,103,1,30,4,147,1,47,31,31,31,30,0.111111,0,0.111111,0,3.555556,1,10,6,1,27,0,27,27,0,0,0,27,1,313,127,1274,1155,89,340,10,9,6,70,119,0.937008,3,57,91.889328,0
37.116787,44,0.126761,125.968478,5.733938,3,0.014085,658.329239,6548.611667,10.887324,6.507042,56.153472,6546.719722,17.338028,68,6546.744722,11.408451,2966.611667,7.859155,0.766964,12.070423,749.766111,439.518065,396.460285,3,14,278,42,0.12,11,3,1,11,81,160,76,119,217,4,99,11,27,3,79,54,50,50,24,10,0,10,0,0,2,3,0,0,1,0,1,1,0,0,1,0,1,101,46,590,521,175,174,12,11,0,104,69,1.5,3,11,61.088135,0
5.96706,25,0.357143,188.065754,2.076181,2,0.095238,311.786133,3369.087222,17.452381,9.357143,455.993739,4430.680833,22.97619,54,10419.07583,15.452381,159.615278,8.047619,0.835922,17.309524,1919.772639,493.903222,411.58588,2,8,267,39,0.13,7,2,1,16,74,142,74,106,207,2,98,7,27,3,68,42,37,37,18,2,0,2,0,0,2,2,0,0,2,0,2,2,0,0,0,2,1,95,50,559,447,90,91,11,8,0,49,112,2.24,3,118,114.370308,1
0.038182,8,0,191.478946,0.018611,3,0,686.335714,2120.117778,7.088235,6.367647,372.940704,2120.114722,15.602941,14,1027.855278,10.691176,6360.051944,9.514706,0.812538,10.794118,210.773889,352.663549,288.542904,1,2,109,21,0.26,2,1,1,5,28,58,33,50,70,1,29,2,18,1,30,7,7,7,5,2.8,0.4,2.2,0,0,1,3,0,0,5,0,5,5,0,1,2,2,2,27,8,21,12,8,5,2,1,0,8,9,1.125,3,63,54.666668,0
116.841181,297,0.083333,307.239095,96.750564,5,0.033333,178.186801,2744.370833,12.041667,7.375,188.900609,2744.371667,16.633333,529,2744.413056,11.391667,2176.755,7.833333,0.752646,14.208333,101.151427,63.385566,62.536652,2,13,348,54,0.07,10,2,1,16,119,196,80,147,276,3,152,10,20,5,77,53,44,44,16,4,0,4,0,0,2,1,0,0,1,0,1,1,0,0,0,1,1,228,129,1624,1228,201,161,12,9,3,125,396,3.069767,3,55,121.923027,1
0.404558,298,0,272.099708,0.432892,3,0,36.408405,6408.711389,14.947368,8.368421,95.943675,8761.0375,19.973684,292,8762.619167,13.131579,663.635278,5.184211,0.737101,16.394737,926.746863,525.156972,433.379195,1,5,119,19,0.22,2,1,1,9,30,61,35,47,82,1,33,2,18,1,31,17,13,13,9,0.666667,0,0.666667,0,7.555556,2,10,0,0,9,6,9,9,0,1,0,8,2,67,27,125,63,73,16,4,2,0,57,62,2.296296,3,120,65.416,0
115.908097,99,0.076087,318.072612,33.699978,4,0.021739,357.361456,3180.516111,12,6.293478,49.04128,2489.544167,15.25,135,2489.605833,10.228261,643.0825,6.880435,0.754311,11.586957,412.779356,251.688205,283.114782,2,11,116,16,0.22,7,2,1,7,30,62,35,48,82,2,33,7,18,1,32,18,14,14,11,1.142857,0,1.142857,0,6,2,14,0,0,7,2,7,7,0,0,0,7,2,89,44,125,101,19,19,2,2,2,18,24,0.545455,3,34,86.751999,0
1.058361,13,0,125.480859,0.619306,3,0,118.513333,3657.946944,8.545455,9,15.725486,3658.408333,23.363636,47,3658.6225,17.090909,3687.6775,6.818182,0.836704,16.545455,1545.180347,772.759097,618.207333,2,4,92,10,0.36,4,2,1,4,20,47,30,38,61,2,22,4,22,1,27,8,8,8,4,2.5,0,2.5,0,12.5,1,14,0,0,4,1,4,4,0,0,0,4,2,27,10,27,16,13,5,2,1,0,9,11,1.1,3,58,48.444443,0
0.129907,26,0.794872,211.770947,0.062139,4,0.410256,97.856677,4386.199167,6.948718,5.717949,11.847829,4386.382778,16.153846,70,4386.384722,10.615385,534.201389,7.333333,0.785502,10.692308,948.440167,665.769048,621.384389,1,2,183,19,0.11,2,1,1,14,45,106,74,87,149,1,56,2,17,5,61,17,17,17,14,2,0,2,0,11,2,3,0,0,3,1,3,3,0,0,1,2,1,53,26,95,53,23,7,3,2,0,20,42,1.615385,3,60,53.621052,0
12.338422,22,0,259.305143,10.395735,2,0,279.800092,1844.266667,8.785047,6.542056,240.280139,1805.116389,14.841122,30,1805.151944,10.224299,6360.051944,9.728972,0.821642,10.46729,110.252271,74.971522,122.110859,1,3,158,22,0.36,3,1,1,8,39,84,50,73,100,1,39,3,36,2,45,10,10,10,8,6,0,6,0,0,2,1,0,0,1,0,1,1,0,0,1,0,1,32,12,155,52,90,26,12,4,0,64,103,8.583333,3,78,69.645164,1
4.57478,570,0.301205,145.00339,6.254278,5,0.144578,286.826379,3129.3775,6.60241,5.024096,11.710746,2480.591111,13.301205,455,2995.858889,9,114.624444,8.301205,0.782918,9.26506,328.737861,182.634028,202.175504,2,15,723,96,0.15,11,2,1,51,281,412,110,249,554,2,310,11,83,1,131,138,127,127,62,0.196078,0,0.196078,0,1.72549,3,23,0,2,50,10,51,51,0,9,0,42,1,133,56,860,1534,405,1119,15,27,1,35,-674,-12.035714,3,4,59.387211,1
7.197619,105,0,140.877345,3.041839,2,0,355.697739,7464.273333,6.338235,5.220588,363.858006,8948.073056,13.779412,172,9472.240278,9.338235,71.796667,8.455882,0.791849,9.441176,465.894722,279.536833,232.948552,4,41,805,102,0.21,32,4,1,28,282,483,196,362,646,4,336,32,134,3,201,132,116,116,40,1.5,0,1.5,0,0,2,3,0,0,2,0,2,2,0,0,0,2,1,128,44,708,462,228,134,16,10,1,94,246,5.590909,3,4,52.02401,0
0.187083,7,0,305.363812,0.084778,2,0,243.949995,5906.351944,9.956897,7.12931,61.315358,5906.351667,16.706897,18,5906.351667,11.706897,6523.358611,9.491379,0.674803,11.965517,2041.874389,1747.770056,2184.712569,10,10,75,6,0.46,10,10,10,1,15,37,21,25,50,10,19,10,23,1,22,10,10,10,10,37,0,35,4,0,2,4,0,2,1,0,1,1,0,0,0,1,1,42,19,49,25,13,4,2,1,0,11,24,1.263158,2,103,62.7551,0
65.004633,441,0.240385,200.045817,0.921111,6,0.125,269.098657,2549.765833,5.538462,5.278846,132.438608,2549.76,12.846154,362,2490.564167,8.990385,69.250278,8.298077,0.787042,9.076923,220.276476,146.884271,130.563844,3,14,322,43,0.1,12,3,1,13,114,199,88,150,260,3,129,12,25,3,85,46,41,41,15,14,0,14,0,0,2,6,0,0,1,0,1,1,0,0,0,1,1,133,60,566,521,148,150,9,8,0,27,45,0.75,3,7,57.219082,0
6.025786,70,0.155172,353.22535,4.178784,5,0.022989,158.259786,9190.904444,11.890805,6.867816,50.834889,9190.903889,20.511494,121,9190.906111,10.396552,983.48,8.413793,0.763141,12.942529,289.151566,223.61053,202.057708,1,8,360,60,0.13,6,1,1,23,102,210,114,159,268,2,108,6,34,5,108,47,42,42,25,7.5,0.5,6.5,0.5,0,1,2,0,0,2,0,2,2,1,0,0,1,2,53,23,285,372,44,166,12,16,0,38,-87,-3.782609,3,104,98.943863,1
0.373108,28,0,126.459206,0.140062,2,0,451.206655,2730.030556,5.539683,5.15873,7.478274,3521.776944,13.539683,100,3521.779722,9.111111,2250.278611,8.539683,0.865001,9.142857,700.373704,573.055581,393.975712,1,12,169,24,0.19,9,1,1,15,47,94,48,65,123,2,49,9,23,1,47,30,27,27,22,0.4,0,0.4,0,5.333333,2,15,8,0,15,3,15,15,0,1,0,14,2,53,26,148,171,38,81,5,6,0,13,-23,-0.884615,3,34,55.567566,1
3.090926,91,0,187.899061,4.128167,1,0,391.032688,1196.593333,7.8,6.38,8.649375,141.848611,17.18,174,142.378889,11.36,3489.609167,8.98,0.851773,11.7,29.855778,14.928222,181.749306,5,21,320,46,0.25,18,5,1,8,83,179,87,133,232,5,102,18,59,1,96,44,41,41,12,3.25,0.25,2.75,0.25,10.125,1,9,0,7,8,3,8,8,0,4,0,4,1,79,30,289,458,73,145,9,15,0,6,-169,-5.633333,3,4,52.581314,0
0.982447,27,0,151.128298,0.008231,2,0,276.927032,4217.164722,9.037975,7.64557,533.798225,4217.1125,20.227848,58,4933.368889,13.21519,7577.587222,8.746835,0.789287,13.936709,429.869766,281.638812,343.563739,1,1,165,26,0.1,1,1,1,15,42,101,60,81,126,1,46,1,13,1,59,15,15,15,15,0.4,0,0.4,0,3.733333,1,14,0,0,15,4,15,15,0,3,2,10,2,6,7,1,1,1,1,0,0,0,0,0,0,1,34,23,0
0.86178,121,0,304.321816,0.169424,2,0,157.210892,3234.910278,9.084806,6.459364,197.470444,3244.699444,17.155477,134,3247.63,9.893993,6360.055,9.102473,0.771834,11.116608,334.502449,220.2821,167.251229,1,2,384,59,0.06,2,1,1,32,146,270,126,235,310,1,150,2,20,3,124,33,33,33,32,3,0,3,0,0,2,2,0,0,1,0,1,1,0,0,0,1,1,11,12,3,2,2,1,0,0,0,1,1,0.083333,1,34,8.333333,0
10.412551,116,0,331.008554,25.005794,2,0,194.027007,7962.708889,10.111554,6.677291,141.506738,7962.492778,18.155378,73,9262.847222,10.111554,2466.191389,9.083665,0.769079,12.059761,1631.020357,815.525615,683.402298,3,20,150,17,0.21,18,3,2,6,32,77,45,52,113,4,44,18,24,3,45,25,23,23,15,3,0,3,0,0,2,1,0,0,1,0,1,1,0,0,0,1,1,101,42,329,340,106,101,7,8,0,22,-11,-0.261905,3,123,56.860184,0
55.054746,403,0.7,155.997322,27.299647,1,0.26,55.754489,3040.431111,11.08,3.66,34.423108,2855.819722,12.9,682,2855.829167,6.9,1008.498889,3.76,0.737908,7.9,266.33093,177.553974,165.397317,2,14,1320,173,0.52,14,2,1,71,357,605,257,436,778,2,394,14,408,12,248,203,178,173,77,0.375,0,0.375,0,0,2,1,0,0,1,0,1,8,0,0,0,1,1,63,87,660,370,111,55,7,4,0,86,290,3.333333,4,15,110.969696,1
8.382399,295,0.007874,398.774171,0.209238,3,0,205.362385,2182.233889,12.220472,7.858268,65.059273,3813.801389,17.267717,203,3813.835278,12.377953,6523.358611,8.275591,0.753273,15.15748,285.102389,199.573022,184.447606,1,10,520,83,0.04,8,1,1,35,169,324,144,261,421,1,219,8,18,13,155,65,63,59,37,3,0,3,0,0,2,1,0,0,1,0,1,1,0,0,0,1,1,84,34,398,291,115,71,11,8,0,49,107,3.147059,4,67,74.82412,0
5.4725,185,0,118.227143,0.9325,2,0,88.103148,9551.355278,10.857143,3.142857,3.91787,9607.207778,143.714286,107,9607.268056,3.428571,4120.347222,1.714286,0.906035,7.285714,1921.554111,1069.468426,740.401731,1,22,211,20,0.28,10,1,1,16,63,124,58,92,150,2,68,10,42,4,61,76,54,54,45,0.6875,0,0.6875,0,0,2,12,0,0,1,0,1,16,0,0,0,1,2,11,34,120,92,49,52,3,2,0,22,28,0.823529,4,254,61.5,0
10.714043,475,0,413.591389,4.604111,1,0,384.542778,17.041667,19,4,0.024722,17.023333,12,224,23.768333,9,4120.347222,0,0.788854,7,2.672972,3.265705,2.422685,2,7,192,21,0.44,7,2,2,10,54,98,39,76,122,2,61,7,54,2,44,27,25,25,20,0.3,0,0.3,0,0,2,5,0,0,3,0,3,10,0,0,0,3,1,2,3,1,1,1,1,0,0,0,0,0,0,2,24,17,0
0.30625,1,0,36.760694,0.007778,1,0,105.725833,9552.506389,10.333333,3.5,0.124056,0.000278,165.666667,3,2195.293948,3.333333,3424.584722,0.666667,0.884415,7.166667,72.030794,0.000139,4776.253194,1,6,60,4,0.54,6,1,1,3,12,33,21,27,37,1,12,6,20,1,21,10,10,10,6,0.162791,0,0.162791,0,0,2,27,0,0,3,0,3,86,0,0,0,3,4,1,14,22,18,7,7,1,1,0,2,4,0.285714,4,275,87.818184,0
0.227778,4,0,263.801605,0.002222,1,0,59.350741,9552.711944,13.555556,4.777778,0.175833,0.068056,116.777778,14,2195.293948,6.222222,2279.232778,1,0.639418,8.888889,72.030794,0.034028,3798.911944,1,6,118,16,0.39,6,1,1,11,30,59,26,46,75,1,36,6,29,2,29,27,25,25,25,0.3,0,0.3,0,0,2,10,0,0,3,0,3,20,0,0,0,3,2,6,20,44,33,19,24,2,1,0,6,11,0.55,4,281,102.63636,0
3.900906,59,0,218.456061,3.058254,1,0,54.744917,4846.8575,12.181818,4.363636,0.158806,5378.903611,96.727273,112,5379.059722,5.818182,4120.347222,0.818182,0.832753,7.909091,771.228373,539.859972,600.844269,2,12,179,22,0.23,12,2,1,13,53,111,53,87,133,2,59,12,31,2,58,54,48,48,28,0.3,0,0.3,0,0,2,10,0,0,3,0,3,20,0,0,0,3,2,14,37,98,96,28,44,2,2,0,22,2,0.054054,5,281,94.102043,0
1.157037,1,0,37.065231,1.434722,1,0,88.109491,9554.485833,10.5,3.666667,0.10787,0.001944,166.5,6,2195.293948,3.833333,4529.732778,1,0.884415,7.666667,72.030794,0.000972,3184.831759,1,8,171,20,0.18,8,1,1,16,55,108,52,83,130,1,57,8,24,3,53,48,46,46,36,0.375,0,0.375,0,0,2,6,0,0,1,0,1,16,0,0,0,1,2,3,20,57,54,27,39,2,2,0,15,3,0.15,4,253,106.087723,0
4.156081,446,0,332.599344,1.851015,5,0,145.203253,4076.716389,11.189055,7.084577,197.606668,4077.1125,19.860697,190,4077.225833,10.636816,2561.825556,8.199005,0.73079,12.99005,508.248515,330.352583,357.13786,3,25,272,33,0.13,18,3,1,12,92,152,60,103,211,4,107,18,28,6,60,53,45,45,20,3,0,3,0,0,2,1,0,0,1,0,1,1,0,0,0,1,1,165,76,641,636,113,226,8,8,1,48,5,0.065789,3,37,69.94384,0
4.36171,21,0,396.128333,0.460694,5,0,13.373586,4100.863056,15.52,6.52,196.028371,7580.764444,12.68,52,7580.7675,7.92,2571.171111,6.24,0.760075,12,942.631568,507.572361,412.893533,1,3,263,42,0.08,2,1,1,31,108,166,58,127,205,1,108,2,16,1,58,42,38,38,31,0.193548,0,0.193548,0,2.83871,1,3,0,2,0,0,31,31,0,1,2,28,1,42,18,149,39,53,10,8,2,1,52,110,6.111111,3,34,61.463089,0
623.270353,739,1.828571,310.467913,537.187903,3,0.871429,566.238433,2476.7975,10.914286,7.357143,58.404568,2476.7975,18.157143,406,3246.503056,12.542857,183.434444,8.742857,0.691324,13.057143,191.474521,131.864565,120.411818,2,22,710,103,0.17,14,2,1,54,242,386,136,248,543,2,280,19,94,2,144,155,142,125,80,0.428571,0,0.428571,0,11.428571,2,0,0,1,7,4,7,7,7,0,0,0,1,122,82,760,401,188,78,9,4,0,188,359,4.378049,4,62,53.386841,1
97.169598,63,0.057692,323.618868,21.320922,5,0.038462,54.618056,2239.770833,15.615385,8.942308,77.163409,2239.755556,19.903846,106,2239.761389,13.173077,497.154167,7.615385,0.772438,15.365385,647.899944,352.119867,285.921154,1,5,85,13,0.32,4,1,1,8,17,40,23,26,56,1,19,4,18,1,23,12,11,11,8,0.625,0,0.625,0,9.375,2,6,0,0,8,1,8,8,0,1,1,6,1,89,33,119,97,23,21,3,2,1,7,22,0.666667,3,118,56.134453,0
0.266655,138,0.245902,259.30541,0.239315,3,0.131148,280.63782,5611.009722,12.491803,6.393443,104.702264,5611.009444,15.245902,100,5611.01,9.942623,534.313611,8.672131,0.766749,11.131148,1014.811907,563.77891,661.833188,1,4,93,17,0.27,4,1,1,8,24,45,20,32,60,1,27,4,16,2,21,12,12,12,8,3,0,3,0,0,2,1,0,0,1,0,1,1,0,0,0,1,1,62,31,146,186,50,115,4,6,0,13,-40,-1.290323,3,9,78.726028,0
31.872393,6,0,591.276432,0.029213,3,0,154.568739,3426.360833,21.076923,13,157.715727,1350.946944,32.692308,25,1483.388056,19.692308,8437.867222,3.846154,0.772013,26.615385,472.605602,236.433102,481.81218,0,0,40,13,1.85,0,0,0,0,0,12,12,11,13,0,0,0,24,1,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,18,7,16,13,10,10,2,1,0,3,3,0.428571,2,104,35.3125,0
12.263264,3,0,361.88799,0.069352,2,0,24.409852,3859.838611,22.529412,8.117647,210.22713,3859.7375,22.117647,13,3859.735556,12.647059,6144.593889,5.235294,0.766634,16.647059,1687.585741,1671.370185,1253.527639,1,1,38,7,1.07,1,1,1,3,1,11,10,7,15,1,1,1,16,1,10,3,3,3,3,1,0,0.666667,0,0,2,1,0,0,3,0,3,3,0,0,0,3,1,27,11,16,16,4,4,1,1,0,3,0,0,3,153,68.5625,0
1.351806,2,0,253.59623,2.397778,1,0,24.005046,1059.52,9.857143,4,0.096574,587.3125,144.285714,4,587.312778,4.142857,3424.584722,1.285714,0.687866,7.428571,293.656389,194.930764,459.810764,1,2,175,31,0.41,2,1,1,28,28,74,46,45,103,1,28,2,42,1,46,50,50,50,50,0.078125,0,0.078125,0,1.4375,2,3,2,0,28,14,28,64,0,0,0,28,2,3,18,68,44,30,27,3,2,0,11,24,1.333333,4,280,91.544121,0
0.102551,137,0,125.211667,0.067889,1,0,35.31287,1251.929722,7.45,2.8,52.677519,1251.928611,54.95,195,2289.353611,4.05,4120.347222,1.85,0.754272,5.25,485.972833,347.123452,274.721869,2,16,264,31,0.08,12,2,1,14,114,189,72,158,220,2,123,12,18,4,75,51,41,41,31,0.375,0,0.375,0,0,2,5,0,0,1,0,1,16,0,0,0,1,2,47,59,473,408,92,112,8,6,0,63,65,1.101695,5,29,114.756874,0
26.199906,106,0,139.51464,0.157556,8,0,55.556785,4423.826944,4.327869,2.278689,89.913444,6052.009722,21.967213,306,6052.141111,3.672131,1667.057778,1.311475,0.855196,4.147541,566.507178,363.145627,180.381573,0,0,2819,837,0.02,0,0,0,0,1,1943,1943,1942,1945,0,1,0,38,1,1942,0,0,0,0,0,0,0,0,0,1,4,0,2532,0,0,0,16,0,0,0,0,4,452,525,2622,1840,81,382,4,3,9,81,782,1.489524,8,29,129.120895,0
1.721818,21,0,457.865423,0.611746,2,0,448.775121,6357.549444,16.086957,7.173913,136.176051,7.891944,21.478261,40,7.933889,13.086957,351.314167,4.956522,0.804899,15.043478,0.584484,0.340984,289.513864,1,2,284,55,0.07,2,1,1,17,93,191,96,167,214,1,97,2,15,2,98,20,20,20,17,3,0,3,0,0,2,2,0,0,1,0,1,1,0,0,0,1,1,66,29,295,117,117,43,10,4,0,112,178,6.137931,3,104,84.749153,0
0.253333,1,0,54.099653,0.063333,1,0,36.001042,2473.6875,9.5,4.75,0.196736,0.006389,247.25,4,2195.293948,4.5,11610.27694,1.5,0.871411,10.75,72.030794,0.003194,824.5625,1,3,32,6,0.62,3,1,1,3,5,13,8,8,16,1,5,3,10,1,8,5,5,5,3,0.1875,0,0.1875,0,0,1,3,23,0,3,0,3,16,0,0,2,1,2,3,7,27,35,10,18,3,5,1,7,-8,-1.142857,4,169,104.222221,0
0.273413,7,0,0.301667,0.090648,1,0,0.081944,0.167222,0.5,2,0.213611,0.168056,5.5,9,0.203889,4.5,3424.584722,1,0.762846,4.5,0.08625,0.050313,0.057381,1,3,51,5,0.28,3,1,1,4,8,29,22,22,36,1,8,3,10,2,21,6,6,6,4,0.375,0,0.375,0,0,2,0,0,0,1,0,1,8,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,69,0,0
0.943565,8,0,126.487374,0.841435,1,0,170.678472,1288.944722,5.090909,2.181818,0.105889,1288.945,91.909091,15,1288.946944,3.181818,3424.585,1.545455,0.901089,4.909091,672.317778,403.390722,357.984282,7,34,161,14,0.34,3,2,7,6,54,80,26,63,122,7,86,33,41,1,26,47,46,16,46,1.461538,0,1.384615,0.230769,1.230769,2,44,0,1,6,0,6,13,0,4,0,2,1,31,45,284,158,70,84,6,3,2,41,126,2.8,4,29,147.183106,0
0.3125,1,0,54.063958,0.001389,1,0,36.001042,2473.765833,9.5,4.75,0.196736,0.002778,247.25,3,2195.293948,4.5,11610.27694,1.5,0.871411,10.75,72.030794,0.001389,1236.882917,1,2,40,6,0.42,2,1,1,3,6,19,13,14,24,1,7,2,10,1,13,5,5,5,3,0.25,0,0.25,0,4.125,1,7,5,0,3,2,3,16,0,0,2,1,2,6,8,37,38,10,18,4,4,0,10,-1,-0.125,4,171,124.351349,0
46.522371,61,0,188.3584,19.7135,4,0,25.518134,4474.733333,6.24,2.56,92.786574,4474.765833,25.86,93,4474.836389,4.24,5251.845833,1.8,0.741168,5.08,448.666511,311.573966,260.852623,3,28,1711,102,0.27,20,3,2,85,623,1014,379,695,1282,4,657,20,341,11,391,494,459,451,294,0.375,0,0.375,0,0,2,0,0,0,1,0,1,8,0,0,0,1,1,77,83,1882,1150,553,409,22,13,0,545,732,8.819277,6,76,104.260895,0
0.839444,2,0,1.633333,0.581944,1,0,0.081944,0.288611,1,4,0.213611,0.288889,11,3,0.537222,9,11610.27694,2,0.762846,9,0.268611,0.144444,0.096204,1,3,62,10,0.33,3,1,1,4,12,33,21,26,39,1,13,3,13,1,21,6,6,6,6,0.411765,0,0.352941,0,0,1,14,0,0,4,0,4,17,0,0,1,3,2,1,2,18,0,18,0,9,0,0,18,18,9,2,69,26,0
0.511806,5,0,0.469861,0.539074,1,0,0.081944,0.515833,0.5,2,0.213611,0.415556,5.5,8,0.416944,4.5,3424.584722,1,0.762846,4.5,0.195185,0.097917,0.115185,1,3,52,6,0.28,3,1,1,4,8,29,22,22,36,1,8,3,10,2,21,6,6,6,4,0.375,0,0.375,0,0,2,0,0,0,1,0,1,8,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,69,0,0
